Name,County,station,date,cnt_entries,cnt_exits
San Francisco International Airport,San Mateo,SFIA,2020-10-22,775,731
San Francisco International Airport,San Mateo,SFIA,2020-10-23,792,869
San Francisco International Airport,San Mateo,SFIA,2020-10-24,662,477
San Francisco International Airport,San Mateo,SFIA,2020-10-25,726,410
San Francisco International Airport,San Mateo,SFIA,2020-10-26,931,718
San Francisco International Airport,San Mateo,SFIA,2020-10-27,756,580
San Francisco International Airport,San Mateo,SFIA,2020-10-28,699,705
San Francisco International Airport,San Mateo,SFIA,2020-10-29,780,777
San Francisco International Airport,San Mateo,SFIA,2020-10-30,809,857
San Francisco International Airport,San Mateo,SFIA,2020-10-31,606,439
San Francisco International Airport,San Mateo,SFIA,2020-11-01,797,412
San Francisco International Airport,San Mateo,SFIA,2020-11-02,1059,706
San Francisco International Airport,San Mateo,SFIA,2020-11-03,793,591
San Francisco International Airport,San Mateo,SFIA,2020-11-04,689,611
San Francisco International Airport,San Mateo,SFIA,2020-11-05,737,732
San Francisco International Airport,San Mateo,SFIA,2020-11-06,780,785
San Francisco International Airport,San Mateo,SFIA,2020-11-07,618,448
San Francisco International Airport,San Mateo,SFIA,2020-11-08,690,439
San Francisco International Airport,San Mateo,SFIA,2020-11-09,814,599
San Francisco International Airport,San Mateo,SFIA,2020-11-10,774,635
San Francisco International Airport,San Mateo,SFIA,2020-11-11,648,635
San Francisco International Airport,San Mateo,SFIA,2020-11-12,715,719
San Francisco International Airport,San Mateo,SFIA,2020-11-13,742,707
San Francisco International Airport,San Mateo,SFIA,2020-11-14,565,454
San Francisco International Airport,San Mateo,SFIA,2020-11-15,700,448
San Francisco International Airport,San Mateo,SFIA,2020-11-16,837,661
San Francisco International Airport,San Mateo,SFIA,2020-11-17,674,557
San Francisco International Airport,San Mateo,SFIA,2020-11-18,603,623
San Francisco International Airport,San Mateo,SFIA,2020-11-19,662,735
San Francisco International Airport,San Mateo,SFIA,2020-11-20,726,747
San Francisco International Airport,San Mateo,SFIA,2020-11-21,535,506
San Francisco International Airport,San Mateo,SFIA,2020-11-22,610,448
San Francisco International Airport,San Mateo,SFIA,2020-11-23,663,654
San Francisco International Airport,San Mateo,SFIA,2020-11-24,658,778
San Francisco International Airport,San Mateo,SFIA,2020-11-25,663,858
San Francisco International Airport,San Mateo,SFIA,2020-11-26,425,295
San Francisco International Airport,San Mateo,SFIA,2020-11-27,665,501
San Francisco International Airport,San Mateo,SFIA,2020-11-28,681,357
San Francisco International Airport,San Mateo,SFIA,2020-11-29,835,369
San Francisco International Airport,San Mateo,SFIA,2020-11-30,907,590
San Francisco International Airport,San Mateo,SFIA,2020-12-01,746,585
San Francisco International Airport,San Mateo,SFIA,2020-12-02,743,589
San Francisco International Airport,San Mateo,SFIA,2020-12-03,637,609
San Francisco International Airport,San Mateo,SFIA,2020-12-04,580,607
San Francisco International Airport,San Mateo,SFIA,2020-12-05,460,348
San Francisco International Airport,San Mateo,SFIA,2020-12-06,532,343
San Francisco International Airport,San Mateo,SFIA,2020-12-07,622,530
San Francisco International Airport,San Mateo,SFIA,2020-12-08,515,458
San Francisco International Airport,San Mateo,SFIA,2020-12-09,506,523
San Francisco International Airport,San Mateo,SFIA,2020-12-10,510,553
San Francisco International Airport,San Mateo,SFIA,2020-12-11,495,592
San Francisco International Airport,San Mateo,SFIA,2020-12-12,410,327
San Francisco International Airport,San Mateo,SFIA,2020-12-13,465,362
San Francisco International Airport,San Mateo,SFIA,2020-12-14,548,476
San Francisco International Airport,San Mateo,SFIA,2020-12-15,497,522
San Francisco International Airport,San Mateo,SFIA,2020-12-16,545,572
San Francisco International Airport,San Mateo,SFIA,2020-12-17,522,657
San Francisco International Airport,San Mateo,SFIA,2020-12-18,515,655
San Francisco International Airport,San Mateo,SFIA,2020-12-19,390,454
San Francisco International Airport,San Mateo,SFIA,2020-12-20,466,411
San Francisco International Airport,San Mateo,SFIA,2020-12-21,608,635
San Francisco International Airport,San Mateo,SFIA,2020-12-22,583,617
San Francisco International Airport,San Mateo,SFIA,2020-12-23,592,742
San Francisco International Airport,San Mateo,SFIA,2020-12-24,467,545
San Francisco International Airport,San Mateo,SFIA,2020-12-25,277,275
San Francisco International Airport,San Mateo,SFIA,2020-12-26,433,327
San Francisco International Airport,San Mateo,SFIA,2020-12-27,570,338
San Francisco International Airport,San Mateo,SFIA,2020-12-28,633,523
San Francisco International Airport,San Mateo,SFIA,2020-12-29,583,477
San Francisco International Airport,San Mateo,SFIA,2020-12-30,614,571
San Francisco International Airport,San Mateo,SFIA,2020-12-31,577,458
San Francisco International Airport,San Mateo,SFIA,2021-01-01,453,279
San Francisco International Airport,San Mateo,SFIA,2021-01-02,647,329
San Francisco International Airport,San Mateo,SFIA,2021-01-03,775,318
San Francisco International Airport,San Mateo,SFIA,2021-01-04,846,487
San Francisco International Airport,San Mateo,SFIA,2021-01-05,668,466
San Francisco International Airport,San Mateo,SFIA,2021-01-06,578,468
San Francisco International Airport,San Mateo,SFIA,2021-01-07,654,460
San Francisco International Airport,San Mateo,SFIA,2021-01-08,561,499
San Francisco International Airport,San Mateo,SFIA,2021-01-09,497,304
San Francisco International Airport,San Mateo,SFIA,2021-01-10,473,255
San Francisco International Airport,San Mateo,SFIA,2021-01-11,540,423
San Francisco International Airport,San Mateo,SFIA,2021-01-12,535,449
San Francisco International Airport,San Mateo,SFIA,2021-01-13,494,447
San Francisco International Airport,San Mateo,SFIA,2021-01-14,530,527
San Francisco International Airport,San Mateo,SFIA,2021-01-15,540,567
San Francisco International Airport,San Mateo,SFIA,2021-01-16,460,306
San Francisco International Airport,San Mateo,SFIA,2021-01-17,507,309
San Francisco International Airport,San Mateo,SFIA,2021-01-18,554,318
San Francisco International Airport,San Mateo,SFIA,2021-01-19,524,416
San Francisco International Airport,San Mateo,SFIA,2021-01-20,520,432
San Francisco International Airport,San Mateo,SFIA,2021-01-21,502,486
San Francisco International Airport,San Mateo,SFIA,2021-01-22,488,486
San Francisco International Airport,San Mateo,SFIA,2021-01-23,396,301
San Francisco International Airport,San Mateo,SFIA,2021-01-24,470,256
San Francisco International Airport,San Mateo,SFIA,2021-01-25,556,400
San Francisco International Airport,San Mateo,SFIA,2021-01-26,425,372
San Francisco International Airport,San Mateo,SFIA,2021-01-27,477,451
San Francisco International Airport,San Mateo,SFIA,2021-01-28,495,477
San Francisco International Airport,San Mateo,SFIA,2021-01-29,488,499
San Francisco International Airport,San Mateo,SFIA,2021-01-30,377,296
San Francisco International Airport,San Mateo,SFIA,2021-01-31,439,306
San Francisco International Airport,San Mateo,SFIA,2021-02-01,552,424
San Francisco International Airport,San Mateo,SFIA,2021-02-02,464,423
San Francisco International Airport,San Mateo,SFIA,2021-02-03,500,483
San Francisco International Airport,San Mateo,SFIA,2021-02-04,502,497
San Francisco International Airport,San Mateo,SFIA,2021-02-05,525,504
San Francisco International Airport,San Mateo,SFIA,2021-02-06,396,290
San Francisco International Airport,San Mateo,SFIA,2021-02-07,452,280
San Francisco International Airport,San Mateo,SFIA,2021-02-08,590,444
San Francisco International Airport,San Mateo,SFIA,2021-02-09,526,433
San Francisco International Airport,San Mateo,SFIA,2021-02-10,517,469
San Francisco International Airport,San Mateo,SFIA,2021-02-11,503,634
San Francisco International Airport,San Mateo,SFIA,2021-02-12,584,647
San Francisco International Airport,San Mateo,SFIA,2021-02-13,446,339
San Francisco International Airport,San Mateo,SFIA,2021-02-14,507,321
San Francisco International Airport,San Mateo,SFIA,2021-02-15,705,395
San Francisco International Airport,San Mateo,SFIA,2021-02-16,657,518
San Francisco International Airport,San Mateo,SFIA,2021-02-17,592,470
San Francisco International Airport,San Mateo,SFIA,2021-02-18,559,559
San Francisco International Airport,San Mateo,SFIA,2021-02-19,605,586
San Francisco International Airport,San Mateo,SFIA,2021-02-20,478,317
San Francisco International Airport,San Mateo,SFIA,2021-02-21,585,340
San Francisco International Airport,San Mateo,SFIA,2021-02-22,674,502
San Francisco International Airport,San Mateo,SFIA,2021-02-23,589,461
San Francisco International Airport,San Mateo,SFIA,2021-02-24,571,535
San Francisco International Airport,San Mateo,SFIA,2021-02-25,567,568
San Francisco International Airport,San Mateo,SFIA,2021-02-26,598,614
San Francisco International Airport,San Mateo,SFIA,2021-02-27,517,400
San Francisco International Airport,San Mateo,SFIA,2021-02-28,668,397
San Francisco International Airport,San Mateo,SFIA,2021-03-01,750,561
San Francisco International Airport,San Mateo,SFIA,2021-03-02,600,507
San Francisco International Airport,San Mateo,SFIA,2021-03-03,591,560
San Francisco International Airport,San Mateo,SFIA,2021-03-04,608,669
San Francisco International Airport,San Mateo,SFIA,2021-03-05,627,630
San Francisco International Airport,San Mateo,SFIA,2021-03-06,502,379
San Francisco International Airport,San Mateo,SFIA,2021-03-07,589,385
San Francisco International Airport,San Mateo,SFIA,2021-03-08,719,544
San Francisco International Airport,San Mateo,SFIA,2021-03-09,622,586
San Francisco International Airport,San Mateo,SFIA,2021-03-10,650,618
San Francisco International Airport,San Mateo,SFIA,2021-03-11,603,630
San Francisco International Airport,San Mateo,SFIA,2021-03-12,681,673
San Francisco International Airport,San Mateo,SFIA,2021-03-13,512,402
San Francisco International Airport,San Mateo,SFIA,2021-03-14,530,397
San Francisco International Airport,San Mateo,SFIA,2021-03-15,746,633
San Francisco International Airport,San Mateo,SFIA,2021-03-16,757,596
San Francisco International Airport,San Mateo,SFIA,2021-03-17,715,699
San Francisco International Airport,San Mateo,SFIA,2021-03-18,662,727
San Francisco International Airport,San Mateo,SFIA,2021-03-19,709,755
San Francisco International Airport,San Mateo,SFIA,2021-03-20,577,470
San Francisco International Airport,San Mateo,SFIA,2021-03-21,658,472
San Francisco International Airport,San Mateo,SFIA,2021-03-22,737,698
San Francisco International Airport,San Mateo,SFIA,2021-03-23,748,630
San Francisco International Airport,San Mateo,SFIA,2021-03-24,780,696
San Francisco International Airport,San Mateo,SFIA,2021-03-25,798,765
San Francisco International Airport,San Mateo,SFIA,2021-03-26,958,812
San Francisco International Airport,San Mateo,SFIA,2021-03-27,775,525
San Francisco International Airport,San Mateo,SFIA,2021-03-28,866,586
San Francisco International Airport,San Mateo,SFIA,2021-03-29,927,724
San Francisco International Airport,San Mateo,SFIA,2021-03-30,831,670
San Francisco International Airport,San Mateo,SFIA,2021-03-31,804,784
San Francisco International Airport,San Mateo,SFIA,2021-04-01,887,894
San Francisco International Airport,San Mateo,SFIA,2021-04-02,948,833
San Francisco International Airport,San Mateo,SFIA,2021-04-03,734,507
San Francisco International Airport,San Mateo,SFIA,2021-04-04,830,541
San Francisco International Airport,San Mateo,SFIA,2021-04-05,954,786
San Francisco International Airport,San Mateo,SFIA,2021-04-06,900,766
San Francisco International Airport,San Mateo,SFIA,2021-04-07,839,766
San Francisco International Airport,San Mateo,SFIA,2021-04-08,939,834
San Francisco International Airport,San Mateo,SFIA,2021-04-09,968,936
San Francisco International Airport,San Mateo,SFIA,2021-04-10,748,556
San Francisco International Airport,San Mateo,SFIA,2021-04-11,817,594
San Francisco International Airport,San Mateo,SFIA,2021-04-12,1103,816
San Francisco International Airport,San Mateo,SFIA,2021-04-13,885,693
San Francisco International Airport,San Mateo,SFIA,2021-04-14,845,774
San Francisco International Airport,San Mateo,SFIA,2021-04-15,954,940
San Francisco International Airport,San Mateo,SFIA,2021-04-16,956,945
San Francisco International Airport,San Mateo,SFIA,2021-04-17,754,507
San Francisco International Airport,San Mateo,SFIA,2021-04-18,903,576
San Francisco International Airport,San Mateo,SFIA,2021-04-19,1032,804
San Francisco International Airport,San Mateo,SFIA,2021-04-20,865,712
San Francisco International Airport,San Mateo,SFIA,2021-04-21,794,742
San Francisco International Airport,San Mateo,SFIA,2021-04-22,1012,998
San Francisco International Airport,San Mateo,SFIA,2021-04-23,918,954
San Francisco International Airport,San Mateo,SFIA,2021-04-24,757,545
San Francisco International Airport,San Mateo,SFIA,2021-04-25,844,557
San Francisco International Airport,San Mateo,SFIA,2021-04-26,1098,784
San Francisco International Airport,San Mateo,SFIA,2021-04-27,908,741
San Francisco International Airport,San Mateo,SFIA,2021-04-28,836,772
San Francisco International Airport,San Mateo,SFIA,2021-04-29,960,1013
San Francisco International Airport,San Mateo,SFIA,2021-04-30,1040,989
San Francisco International Airport,San Mateo,SFIA,2021-05-01,799,607
San Francisco International Airport,San Mateo,SFIA,2021-05-02,1008,601
San Francisco International Airport,San Mateo,SFIA,2021-05-03,1150,869
San Francisco International Airport,San Mateo,SFIA,2021-05-04,962,777
San Francisco International Airport,San Mateo,SFIA,2021-05-05,992,882
San Francisco International Airport,San Mateo,SFIA,2021-05-06,1093,1025
San Francisco International Airport,San Mateo,SFIA,2021-05-07,1155,1106
San Francisco International Airport,San Mateo,SFIA,2021-05-08,1017,665
San Francisco International Airport,San Mateo,SFIA,2021-05-09,1111,667
San Francisco International Airport,San Mateo,SFIA,2021-05-10,1321,945
San Francisco International Airport,San Mateo,SFIA,2021-05-11,1143,901
San Francisco International Airport,San Mateo,SFIA,2021-05-12,1115,956
San Francisco International Airport,San Mateo,SFIA,2021-05-13,1326,1221
San Francisco International Airport,San Mateo,SFIA,2021-05-14,1340,1274
San Francisco International Airport,San Mateo,SFIA,2021-05-15,1057,790
San Francisco International Airport,San Mateo,SFIA,2021-05-16,1095,719
San Francisco International Airport,San Mateo,SFIA,2021-05-17,1411,1081
San Francisco International Airport,San Mateo,SFIA,2021-05-18,1257,963
San Francisco International Airport,San Mateo,SFIA,2021-05-19,1158,1041
San Francisco International Airport,San Mateo,SFIA,2021-05-20,1447,1259
San Francisco International Airport,San Mateo,SFIA,2021-05-21,1611,1239
San Francisco International Airport,San Mateo,SFIA,2021-05-22,1119,805
San Francisco International Airport,San Mateo,SFIA,2021-05-23,1187,866
San Francisco International Airport,San Mateo,SFIA,2021-05-24,1448,1255
San Francisco International Airport,San Mateo,SFIA,2021-05-25,1293,1071
San Francisco International Airport,San Mateo,SFIA,2021-05-26,1263,1105
San Francisco International Airport,San Mateo,SFIA,2021-05-27,1388,1298
San Francisco International Airport,San Mateo,SFIA,2021-05-28,1647,1296
San Francisco International Airport,San Mateo,SFIA,2021-05-29,1286,940
San Francisco International Airport,San Mateo,SFIA,2021-05-30,1316,830
San Francisco International Airport,San Mateo,SFIA,2021-05-31,1629,1047
San Francisco International Airport,San Mateo,SFIA,2021-06-01,1584,1186
San Francisco International Airport,San Mateo,SFIA,2021-06-02,1426,1218
San Francisco International Airport,San Mateo,SFIA,2021-06-03,1624,1458
San Francisco International Airport,San Mateo,SFIA,2021-06-04,1600,1467
San Francisco International Airport,San Mateo,SFIA,2021-06-05,1359,917
San Francisco International Airport,San Mateo,SFIA,2021-06-06,1375,898
San Francisco International Airport,San Mateo,SFIA,2021-06-07,1713,1457
San Francisco International Airport,San Mateo,SFIA,2021-06-08,1434,1304
San Francisco International Airport,San Mateo,SFIA,2021-06-09,1443,1364
San Francisco International Airport,San Mateo,SFIA,2021-06-10,1560,1504
San Francisco International Airport,San Mateo,SFIA,2021-06-11,1735,1482
San Francisco International Airport,San Mateo,SFIA,2021-06-12,1383,876
San Francisco International Airport,San Mateo,SFIA,2021-06-13,1398,897
San Francisco International Airport,San Mateo,SFIA,2021-06-14,1821,1482
San Francisco International Airport,San Mateo,SFIA,2021-06-15,1812,1361
San Francisco International Airport,San Mateo,SFIA,2021-06-16,1559,1447
San Francisco International Airport,San Mateo,SFIA,2021-06-17,1749,1704
San Francisco International Airport,San Mateo,SFIA,2021-06-18,1840,1652
San Francisco International Airport,San Mateo,SFIA,2021-06-19,1402,1034
San Francisco International Airport,San Mateo,SFIA,2021-06-20,1536,1104
San Francisco International Airport,San Mateo,SFIA,2021-06-21,1808,1570
San Francisco International Airport,San Mateo,SFIA,2021-06-22,1708,1493
San Francisco International Airport,San Mateo,SFIA,2021-06-23,1615,1447
San Francisco International Airport,San Mateo,SFIA,2021-06-24,1838,1770
San Francisco International Airport,San Mateo,SFIA,2021-06-25,2004,1614
San Francisco International Airport,San Mateo,SFIA,2021-06-26,1396,1059
San Francisco International Airport,San Mateo,SFIA,2021-06-27,1485,1151
