station_nm,station_cnty,station_abbr,date,cnt_entries,cnt_exits
San Francisco International Airport,San Mateo,SFIA,2019-03-21,5812,6606
San Francisco International Airport,San Mateo,SFIA,2019-03-22,6033,7496
San Francisco International Airport,San Mateo,SFIA,2019-03-23,4422,4733
San Francisco International Airport,San Mateo,SFIA,2019-03-24,4570,3626
San Francisco International Airport,San Mateo,SFIA,2019-03-25,5757,5967
San Francisco International Airport,San Mateo,SFIA,2019-03-26,5459,5304
San Francisco International Airport,San Mateo,SFIA,2019-03-27,5304,5903
San Francisco International Airport,San Mateo,SFIA,2019-03-28,5994,6429
San Francisco International Airport,San Mateo,SFIA,2019-03-29,6588,6369
San Francisco International Airport,San Mateo,SFIA,2019-03-30,5110,3565
San Francisco International Airport,San Mateo,SFIA,2019-03-31,5873,3372
San Francisco International Airport,San Mateo,SFIA,2019-04-01,7057,5379
San Francisco International Airport,San Mateo,SFIA,2019-04-02,5446,4675
San Francisco International Airport,San Mateo,SFIA,2019-04-03,5338,5301
San Francisco International Airport,San Mateo,SFIA,2019-04-04,6166,5813
San Francisco International Airport,San Mateo,SFIA,2019-04-05,6757,5783
San Francisco International Airport,San Mateo,SFIA,2019-04-06,4914,3341
San Francisco International Airport,San Mateo,SFIA,2019-04-07,4968,3301
San Francisco International Airport,San Mateo,SFIA,2019-04-08,7013,5049
San Francisco International Airport,San Mateo,SFIA,2019-04-09,5754,4692
San Francisco International Airport,San Mateo,SFIA,2019-04-10,5627,5413
San Francisco International Airport,San Mateo,SFIA,2019-04-11,6044,6200
San Francisco International Airport,San Mateo,SFIA,2019-04-12,8371,6558
San Francisco International Airport,San Mateo,SFIA,2019-04-13,4855,3700
San Francisco International Airport,San Mateo,SFIA,2019-04-14,4723,3395
San Francisco International Airport,San Mateo,SFIA,2019-04-15,6444,5496
San Francisco International Airport,San Mateo,SFIA,2019-04-16,6092,6148
San Francisco International Airport,San Mateo,SFIA,2019-04-17,6044,6029
San Francisco International Airport,San Mateo,SFIA,2019-04-18,6412,6351
San Francisco International Airport,San Mateo,SFIA,2019-04-19,6847,6604
San Francisco International Airport,San Mateo,SFIA,2019-04-20,4458,3414
San Francisco International Airport,San Mateo,SFIA,2019-04-21,4783,3386
San Francisco International Airport,San Mateo,SFIA,2019-04-22,6624,5646
San Francisco International Airport,San Mateo,SFIA,2019-04-23,6231,5201
San Francisco International Airport,San Mateo,SFIA,2019-04-24,5924,5785
San Francisco International Airport,San Mateo,SFIA,2019-04-25,6501,6461
San Francisco International Airport,San Mateo,SFIA,2019-04-26,7425,6728
San Francisco International Airport,San Mateo,SFIA,2019-04-27,4943,3717
San Francisco International Airport,San Mateo,SFIA,2019-04-28,5053,3550
San Francisco International Airport,San Mateo,SFIA,2019-04-29,7074,5622
San Francisco International Airport,San Mateo,SFIA,2019-04-30,6089,5380
San Francisco International Airport,San Mateo,SFIA,2019-05-01,6090,5751
San Francisco International Airport,San Mateo,SFIA,2019-05-02,6135,6624
San Francisco International Airport,San Mateo,SFIA,2019-05-03,6676,7067
San Francisco International Airport,San Mateo,SFIA,2019-05-04,4900,3779
San Francisco International Airport,San Mateo,SFIA,2019-05-05,5078,3633
San Francisco International Airport,San Mateo,SFIA,2019-05-06,6376,5631
San Francisco International Airport,San Mateo,SFIA,2019-05-07,5936,5069
San Francisco International Airport,San Mateo,SFIA,2019-05-08,5984,5909
San Francisco International Airport,San Mateo,SFIA,2019-05-09,5819,6620
San Francisco International Airport,San Mateo,SFIA,2019-05-10,6618,6831
San Francisco International Airport,San Mateo,SFIA,2019-05-11,4825,3850
San Francisco International Airport,San Mateo,SFIA,2019-05-12,5528,3315
San Francisco International Airport,San Mateo,SFIA,2019-05-13,6783,5477
San Francisco International Airport,San Mateo,SFIA,2019-05-14,5859,5191
San Francisco International Airport,San Mateo,SFIA,2019-05-15,5549,6196
San Francisco International Airport,San Mateo,SFIA,2019-05-16,6507,6798
San Francisco International Airport,San Mateo,SFIA,2019-05-17,7947,7445
San Francisco International Airport,San Mateo,SFIA,2019-05-18,4971,4361
San Francisco International Airport,San Mateo,SFIA,2019-05-19,5265,4394
San Francisco International Airport,San Mateo,SFIA,2019-05-20,6795,6353
San Francisco International Airport,San Mateo,SFIA,2019-05-21,6034,6139
San Francisco International Airport,San Mateo,SFIA,2019-05-22,6377,6817
San Francisco International Airport,San Mateo,SFIA,2019-05-23,6720,7262
San Francisco International Airport,San Mateo,SFIA,2019-05-24,7558,7712
San Francisco International Airport,San Mateo,SFIA,2019-05-25,5394,4428
San Francisco International Airport,San Mateo,SFIA,2019-05-26,4864,3346
San Francisco International Airport,San Mateo,SFIA,2019-05-27,5943,3819
San Francisco International Airport,San Mateo,SFIA,2019-05-28,7900,6000
San Francisco International Airport,San Mateo,SFIA,2019-05-29,6790,6267
San Francisco International Airport,San Mateo,SFIA,2019-05-30,6271,6053
San Francisco International Airport,San Mateo,SFIA,2019-05-31,7372,6913
San Francisco International Airport,San Mateo,SFIA,2019-06-01,5192,3846
San Francisco International Airport,San Mateo,SFIA,2019-06-02,5350,3508
San Francisco International Airport,San Mateo,SFIA,2019-06-03,6836,5714
San Francisco International Airport,San Mateo,SFIA,2019-06-04,6093,5521
San Francisco International Airport,San Mateo,SFIA,2019-06-05,6156,5875
San Francisco International Airport,San Mateo,SFIA,2019-06-06,6688,6597
San Francisco International Airport,San Mateo,SFIA,2019-06-07,7099,7035
San Francisco International Airport,San Mateo,SFIA,2019-06-08,4780,3997
San Francisco International Airport,San Mateo,SFIA,2019-06-09,5905,3532
San Francisco International Airport,San Mateo,SFIA,2019-06-10,7211,5932
San Francisco International Airport,San Mateo,SFIA,2019-06-11,6454,6058
San Francisco International Airport,San Mateo,SFIA,2019-06-12,6431,6274
San Francisco International Airport,San Mateo,SFIA,2019-06-13,6770,7101
San Francisco International Airport,San Mateo,SFIA,2019-06-14,7202,7304
San Francisco International Airport,San Mateo,SFIA,2019-06-15,5216,4175
San Francisco International Airport,San Mateo,SFIA,2019-06-16,5909,3528
San Francisco International Airport,San Mateo,SFIA,2019-06-17,7293,6134
San Francisco International Airport,San Mateo,SFIA,2019-06-18,6842,6236
San Francisco International Airport,San Mateo,SFIA,2019-06-19,6877,6336
San Francisco International Airport,San Mateo,SFIA,2019-06-20,7476,6854
San Francisco International Airport,San Mateo,SFIA,2019-06-21,7637,7546
San Francisco International Airport,San Mateo,SFIA,2019-06-22,5201,4122
San Francisco International Airport,San Mateo,SFIA,2019-06-23,5757,3926
San Francisco International Airport,San Mateo,SFIA,2019-06-24,7641,6787
San Francisco International Airport,San Mateo,SFIA,2019-06-25,6784,6095
San Francisco International Airport,San Mateo,SFIA,2019-06-26,6669,6417
San Francisco International Airport,San Mateo,SFIA,2019-06-27,7172,6856
San Francisco International Airport,San Mateo,SFIA,2019-06-28,7985,7118
San Francisco International Airport,San Mateo,SFIA,2019-06-29,5576,4402
San Francisco International Airport,San Mateo,SFIA,2019-06-30,6032,4788
San Francisco International Airport,San Mateo,SFIA,2019-07-01,7371,6731
San Francisco International Airport,San Mateo,SFIA,2019-07-02,5312,5992
San Francisco International Airport,San Mateo,SFIA,2019-07-03,7149,8256
San Francisco International Airport,San Mateo,SFIA,2019-07-04,5658,4236
San Francisco International Airport,San Mateo,SFIA,2019-07-05,6351,5059
San Francisco International Airport,San Mateo,SFIA,2019-07-06,5683,3974
San Francisco International Airport,San Mateo,SFIA,2019-07-07,6162,3701
San Francisco International Airport,San Mateo,SFIA,2019-07-08,7735,5876
San Francisco International Airport,San Mateo,SFIA,2019-07-09,7417,5397
San Francisco International Airport,San Mateo,SFIA,2019-07-10,6815,5971
San Francisco International Airport,San Mateo,SFIA,2019-07-11,7123,6965
San Francisco International Airport,San Mateo,SFIA,2019-07-12,7508,7079
San Francisco International Airport,San Mateo,SFIA,2019-07-13,5089,3904
San Francisco International Airport,San Mateo,SFIA,2019-07-14,5421,3587
San Francisco International Airport,San Mateo,SFIA,2019-07-15,7391,5901
San Francisco International Airport,San Mateo,SFIA,2019-07-16,6744,5886
San Francisco International Airport,San Mateo,SFIA,2019-07-17,6546,6446
San Francisco International Airport,San Mateo,SFIA,2019-07-18,6944,6932
San Francisco International Airport,San Mateo,SFIA,2019-07-19,7423,7152
San Francisco International Airport,San Mateo,SFIA,2019-07-20,6293,5168
San Francisco International Airport,San Mateo,SFIA,2019-07-21,5832,3733
San Francisco International Airport,San Mateo,SFIA,2019-07-22,7496,6004
San Francisco International Airport,San Mateo,SFIA,2019-07-23,7079,5760
San Francisco International Airport,San Mateo,SFIA,2019-07-24,6858,6111
San Francisco International Airport,San Mateo,SFIA,2019-07-25,7422,6957
San Francisco International Airport,San Mateo,SFIA,2019-07-26,8268,7396
San Francisco International Airport,San Mateo,SFIA,2019-07-27,5744,4072
San Francisco International Airport,San Mateo,SFIA,2019-07-28,5796,4324
San Francisco International Airport,San Mateo,SFIA,2019-07-29,7585,6583
San Francisco International Airport,San Mateo,SFIA,2019-07-30,6899,5891
San Francisco International Airport,San Mateo,SFIA,2019-07-31,7003,6283
San Francisco International Airport,San Mateo,SFIA,2019-08-01,6870,7403
San Francisco International Airport,San Mateo,SFIA,2019-08-02,7725,7409
San Francisco International Airport,San Mateo,SFIA,2019-08-03,5553,3968
San Francisco International Airport,San Mateo,SFIA,2019-08-04,5478,3760
San Francisco International Airport,San Mateo,SFIA,2019-08-05,7819,6175
San Francisco International Airport,San Mateo,SFIA,2019-08-06,7013,5607
San Francisco International Airport,San Mateo,SFIA,2019-08-07,6665,5934
San Francisco International Airport,San Mateo,SFIA,2019-08-08,7377,6965
San Francisco International Airport,San Mateo,SFIA,2019-08-09,8011,7609
San Francisco International Airport,San Mateo,SFIA,2019-08-10,5813,4323
San Francisco International Airport,San Mateo,SFIA,2019-08-11,6383,4152
San Francisco International Airport,San Mateo,SFIA,2019-08-12,7842,6372
San Francisco International Airport,San Mateo,SFIA,2019-08-13,7124,5845
San Francisco International Airport,San Mateo,SFIA,2019-08-14,7209,6499
San Francisco International Airport,San Mateo,SFIA,2019-08-15,7481,7291
San Francisco International Airport,San Mateo,SFIA,2019-08-16,7587,8042
San Francisco International Airport,San Mateo,SFIA,2019-08-17,5393,4425
San Francisco International Airport,San Mateo,SFIA,2019-08-18,5770,3638
San Francisco International Airport,San Mateo,SFIA,2019-08-19,7814,5929
San Francisco International Airport,San Mateo,SFIA,2019-08-20,6886,5668
San Francisco International Airport,San Mateo,SFIA,2019-08-21,6940,6410
San Francisco International Airport,San Mateo,SFIA,2019-08-22,7214,7271
San Francisco International Airport,San Mateo,SFIA,2019-08-23,7584,7467
San Francisco International Airport,San Mateo,SFIA,2019-08-24,5826,3977
San Francisco International Airport,San Mateo,SFIA,2019-08-25,6318,3796
San Francisco International Airport,San Mateo,SFIA,2019-08-26,8042,5577
San Francisco International Airport,San Mateo,SFIA,2019-08-27,6104,5622
San Francisco International Airport,San Mateo,SFIA,2019-08-28,5765,6492
San Francisco International Airport,San Mateo,SFIA,2019-08-29,7062,8038
San Francisco International Airport,San Mateo,SFIA,2019-08-30,7701,8337
San Francisco International Airport,San Mateo,SFIA,2019-08-31,5883,4355
San Francisco International Airport,San Mateo,SFIA,2019-09-01,5407,3442
San Francisco International Airport,San Mateo,SFIA,2019-09-02,6959,4096
San Francisco International Airport,San Mateo,SFIA,2019-09-03,8590,5805
San Francisco International Airport,San Mateo,SFIA,2019-09-04,7002,5823
San Francisco International Airport,San Mateo,SFIA,2019-09-05,6681,6715
San Francisco International Airport,San Mateo,SFIA,2019-09-06,7232,6984
San Francisco International Airport,San Mateo,SFIA,2019-09-07,5128,3798
San Francisco International Airport,San Mateo,SFIA,2019-09-08,4978,3462
San Francisco International Airport,San Mateo,SFIA,2019-09-09,6555,5956
San Francisco International Airport,San Mateo,SFIA,2019-09-10,5758,5642
San Francisco International Airport,San Mateo,SFIA,2019-09-11,5597,5537
San Francisco International Airport,San Mateo,SFIA,2019-09-12,5989,6145
San Francisco International Airport,San Mateo,SFIA,2019-09-13,6286,6544
San Francisco International Airport,San Mateo,SFIA,2019-09-14,5070,3780
San Francisco International Airport,San Mateo,SFIA,2019-09-15,4894,3425
San Francisco International Airport,San Mateo,SFIA,2019-09-16,6492,5558
San Francisco International Airport,San Mateo,SFIA,2019-09-17,5915,5380
San Francisco International Airport,San Mateo,SFIA,2019-09-18,5626,5771
San Francisco International Airport,San Mateo,SFIA,2019-09-19,6444,6378
San Francisco International Airport,San Mateo,SFIA,2019-09-20,7648,7162
San Francisco International Airport,San Mateo,SFIA,2019-09-21,5409,4000
San Francisco International Airport,San Mateo,SFIA,2019-09-22,5266,3305
San Francisco International Airport,San Mateo,SFIA,2019-09-23,6965,5532
San Francisco International Airport,San Mateo,SFIA,2019-09-24,6426,5336
San Francisco International Airport,San Mateo,SFIA,2019-09-25,6230,5933
San Francisco International Airport,San Mateo,SFIA,2019-09-26,6625,6495
San Francisco International Airport,San Mateo,SFIA,2019-09-27,7642,6995
San Francisco International Airport,San Mateo,SFIA,2019-09-28,5617,3723
San Francisco International Airport,San Mateo,SFIA,2019-09-29,5569,3429
San Francisco International Airport,San Mateo,SFIA,2019-09-30,7459,6259
San Francisco International Airport,San Mateo,SFIA,2019-10-01,6429,5648
San Francisco International Airport,San Mateo,SFIA,2019-10-02,6352,6014
San Francisco International Airport,San Mateo,SFIA,2019-10-03,6807,6838
San Francisco International Airport,San Mateo,SFIA,2019-10-04,7373,7440
San Francisco International Airport,San Mateo,SFIA,2019-10-05,5143,3684
San Francisco International Airport,San Mateo,SFIA,2019-10-06,5545,3614
San Francisco International Airport,San Mateo,SFIA,2019-10-07,7401,5714
San Francisco International Airport,San Mateo,SFIA,2019-10-08,6280,5478
San Francisco International Airport,San Mateo,SFIA,2019-10-09,5942,5725
San Francisco International Airport,San Mateo,SFIA,2019-10-10,6609,7213
San Francisco International Airport,San Mateo,SFIA,2019-10-11,7154,7570
San Francisco International Airport,San Mateo,SFIA,2019-10-12,5392,4106
San Francisco International Airport,San Mateo,SFIA,2019-10-13,5911,3670
San Francisco International Airport,San Mateo,SFIA,2019-10-14,7436,5440
San Francisco International Airport,San Mateo,SFIA,2019-10-15,7181,5817
San Francisco International Airport,San Mateo,SFIA,2019-10-16,6246,6114
San Francisco International Airport,San Mateo,SFIA,2019-10-17,6689,6928
San Francisco International Airport,San Mateo,SFIA,2019-10-18,7200,7015
San Francisco International Airport,San Mateo,SFIA,2019-10-19,5034,3982
San Francisco International Airport,San Mateo,SFIA,2019-10-20,5751,3564
San Francisco International Airport,San Mateo,SFIA,2019-10-21,7360,5744
San Francisco International Airport,San Mateo,SFIA,2019-10-22,6349,5218
San Francisco International Airport,San Mateo,SFIA,2019-10-23,6095,5852
San Francisco International Airport,San Mateo,SFIA,2019-10-24,6563,6928
San Francisco International Airport,San Mateo,SFIA,2019-10-25,7122,7123
San Francisco International Airport,San Mateo,SFIA,2019-10-26,4739,3717
San Francisco International Airport,San Mateo,SFIA,2019-10-27,5233,3157
San Francisco International Airport,San Mateo,SFIA,2019-10-28,7076,5199
San Francisco International Airport,San Mateo,SFIA,2019-10-29,5673,4800
San Francisco International Airport,San Mateo,SFIA,2019-10-30,5746,5514
San Francisco International Airport,San Mateo,SFIA,2019-10-31,5757,6027
San Francisco International Airport,San Mateo,SFIA,2019-11-01,6658,6666
San Francisco International Airport,San Mateo,SFIA,2019-11-02,4604,3267
San Francisco International Airport,San Mateo,SFIA,2019-11-03,5204,3330
San Francisco International Airport,San Mateo,SFIA,2019-11-04,7064,5460
San Francisco International Airport,San Mateo,SFIA,2019-11-05,5647,4829
San Francisco International Airport,San Mateo,SFIA,2019-11-06,5583,5354
San Francisco International Airport,San Mateo,SFIA,2019-11-07,6224,6586
San Francisco International Airport,San Mateo,SFIA,2019-11-08,6740,7118
San Francisco International Airport,San Mateo,SFIA,2019-11-09,4642,3632
San Francisco International Airport,San Mateo,SFIA,2019-11-10,4974,3030
San Francisco International Airport,San Mateo,SFIA,2019-11-11,6714,4761
San Francisco International Airport,San Mateo,SFIA,2019-11-12,6812,4773
San Francisco International Airport,San Mateo,SFIA,2019-11-13,5834,5222
San Francisco International Airport,San Mateo,SFIA,2019-11-14,6130,5980
San Francisco International Airport,San Mateo,SFIA,2019-11-15,6811,6350
San Francisco International Airport,San Mateo,SFIA,2019-11-16,4427,3678
San Francisco International Airport,San Mateo,SFIA,2019-11-17,4840,3412
San Francisco International Airport,San Mateo,SFIA,2019-11-18,7217,5636
San Francisco International Airport,San Mateo,SFIA,2019-11-19,5054,4750
San Francisco International Airport,San Mateo,SFIA,2019-11-20,5120,5577
San Francisco International Airport,San Mateo,SFIA,2019-11-21,5633,6578
San Francisco International Airport,San Mateo,SFIA,2019-11-22,6945,6901
San Francisco International Airport,San Mateo,SFIA,2019-11-23,4723,4259
San Francisco International Airport,San Mateo,SFIA,2019-11-24,4259,3520
San Francisco International Airport,San Mateo,SFIA,2019-11-25,5989,6603
San Francisco International Airport,San Mateo,SFIA,2019-11-26,5732,8248
San Francisco International Airport,San Mateo,SFIA,2019-11-27,6359,8647
San Francisco International Airport,San Mateo,SFIA,2019-11-28,4297,2928
San Francisco International Airport,San Mateo,SFIA,2019-11-29,5753,3706
San Francisco International Airport,San Mateo,SFIA,2019-11-30,5112,3361
San Francisco International Airport,San Mateo,SFIA,2019-12-01,5492,2913
San Francisco International Airport,San Mateo,SFIA,2019-12-02,7133,5455
San Francisco International Airport,San Mateo,SFIA,2019-12-03,7964,4796
San Francisco International Airport,San Mateo,SFIA,2019-12-04,6315,4649
San Francisco International Airport,San Mateo,SFIA,2019-12-05,5869,5396
San Francisco International Airport,San Mateo,SFIA,2019-12-06,6524,5707
San Francisco International Airport,San Mateo,SFIA,2019-12-07,6083,3208
San Francisco International Airport,San Mateo,SFIA,2019-12-08,9194,3252
San Francisco International Airport,San Mateo,SFIA,2019-12-09,6947,5404
San Francisco International Airport,San Mateo,SFIA,2019-12-10,5536,4690
San Francisco International Airport,San Mateo,SFIA,2019-12-11,5331,5477
San Francisco International Airport,San Mateo,SFIA,2019-12-12,5605,6638
San Francisco International Airport,San Mateo,SFIA,2019-12-13,6149,9039
San Francisco International Airport,San Mateo,SFIA,2019-12-14,4929,6381
San Francisco International Airport,San Mateo,SFIA,2019-12-15,4786,4088
San Francisco International Airport,San Mateo,SFIA,2019-12-16,5909,6139
San Francisco International Airport,San Mateo,SFIA,2019-12-17,5394,5899
San Francisco International Airport,San Mateo,SFIA,2019-12-18,5016,6509
San Francisco International Airport,San Mateo,SFIA,2019-12-19,5695,6933
San Francisco International Airport,San Mateo,SFIA,2019-12-20,6159,7261
San Francisco International Airport,San Mateo,SFIA,2019-12-21,4479,5306
San Francisco International Airport,San Mateo,SFIA,2019-12-22,4138,4288
San Francisco International Airport,San Mateo,SFIA,2019-12-23,5905,7159
San Francisco International Airport,San Mateo,SFIA,2019-12-24,4791,5706
San Francisco International Airport,San Mateo,SFIA,2019-12-25,3950,3077
San Francisco International Airport,San Mateo,SFIA,2019-12-26,6713,4915
San Francisco International Airport,San Mateo,SFIA,2019-12-27,7010,4927
San Francisco International Airport,San Mateo,SFIA,2019-12-28,5749,3772
San Francisco International Airport,San Mateo,SFIA,2019-12-29,5438,3277
San Francisco International Airport,San Mateo,SFIA,2019-12-30,6929,5093
San Francisco International Airport,San Mateo,SFIA,2019-12-31,6315,4222
San Francisco International Airport,San Mateo,SFIA,2020-01-01,5327,2923
San Francisco International Airport,San Mateo,SFIA,2020-01-02,6412,4544
San Francisco International Airport,San Mateo,SFIA,2020-01-03,5660,4283
San Francisco International Airport,San Mateo,SFIA,2020-01-04,4498,3013
San Francisco International Airport,San Mateo,SFIA,2020-01-05,4600,2743
San Francisco International Airport,San Mateo,SFIA,2020-01-06,6046,4362
San Francisco International Airport,San Mateo,SFIA,2020-01-07,5611,4141
San Francisco International Airport,San Mateo,SFIA,2020-01-08,5444,4451
San Francisco International Airport,San Mateo,SFIA,2020-01-09,5427,4932
San Francisco International Airport,San Mateo,SFIA,2020-01-10,5738,5500
San Francisco International Airport,San Mateo,SFIA,2020-01-11,4008,2827
San Francisco International Airport,San Mateo,SFIA,2020-01-12,4015,2871
San Francisco International Airport,San Mateo,SFIA,2020-01-13,5806,4605
San Francisco International Airport,San Mateo,SFIA,2020-01-14,5182,4424
San Francisco International Airport,San Mateo,SFIA,2020-01-15,5281,4703
San Francisco International Airport,San Mateo,SFIA,2020-01-16,5466,5672
